non_cs_sentences_surps,cs_sentences_before_cs_surp,cs_sentences_cs_back_surp,cs_sentences_after_cs_surp,sample_zhwiki_surp
,,,,7.1598167
,,,,6.8863854
,,,,6.2199664
,,,,6.6978993
,,,,7.240411
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,3.0130775
,,,,6.138367
,,,,4.415521
,,,,7.3514414
,,,,7.1670523
,,,,7.1670523
,,,,4.328849
,,,,6.7926903
,,,,5.7020597
,,,,7.2065697
,,,,7.1735477
,,,,4.1803713
,,,,6.534768
,,,,6.3962607
,,,,5.969912
,,,,6.62536
,,,,6.572656
,,,,3.6959076
,,,,7.2421484
,,,,3.0268083
,,,,8.200497
,,,,4.1759996
,,,,6.006939
,,,,4.3637853
,,,,7.3904843
,,,,4.3877687
,,,,7.2360053
,,,,4.3740377
,,,,2.2349162
,,,,6.775469
,,,,7.1807833
,,,,3.0130775
,,,,8.193261
,,,,7.1807833
,,,,4.261901
,,,,7.2233315
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,5.956181
,,,,7.2262516
,,,,4.1897306
,,,,7.21781
,,,,4.9024143
,,,,7.3061976
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,6.558925
,,,,7.220577
,,,,6.3962607
,,,,5.969912
,,,,7.2262516
,,,,3.0268083
,,,,6.9896255
,,,,6.62536
,,,,6.757527
,,,,7.1807833
,,,,3.4168775
,,,,7.249384
,,,,4.1666403
,,,,6.6318607
,,,,7.1735477
,,,,6.6978993
,,,,7.1807833
,,,,5.713045
,,,,7.2624965
,,,,7.1807833
,,,,6.4618325
,,,,4.1897306
,,,,7.21781
,,,,6.8726544
,,,,4.668699
,,,,6.9173384
,,,,5.941
,,,,7.1933727
,,,,4.1803713
,,,,7.239988
,,,,6.315496
,,,,6.406511
,,,,6.91945
,,,,4.3184958
,,,,7.21781
,,,,6.6841683
,,,,7.1735477
,,,,6.8863854
,,,,4.1897306
,,,,6.609683
,,,,5.25477
,,,,7.191703
,,,,5.8380275
,,,,4.629631
,,,,1.9095278
,,,,3.9106045
,,,,7.436382
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,6.4755635
,,,,6.2199664
,,,,4.1803713
,,,,7.239988
,,,,7.1670523
,,,,4.1666403
,,,,6.233373
,,,,4.748936
,,,,5.119163
,,,,6.8233137
,,,,6.946013
,,,,7.1807833
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,6.8726544
,,,,6.8863854
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,5.8380275
,,,,6.019016
,,,,7.2262516
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,6.94559
,,,,5.7937446
,,,,6.6978993
,,,,4.748936
,,,,5.119163
,,,,6.8233137
,,,,4.5631933
,,,,5.9951277
,,,,7.2262516
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,4.1759996
,,,,4.360535
,,,,5.136831
,,,,6.8233137
,,,,7.240411
,,,,4.1759996
,,,,7.2105746
,,,,6.2199664
,,,,7.1888165
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,6.0291166
,,,,7.19494
,,,,7.1670523
,,,,4.3740377
,,,,2.2349162
,,,,6.553133
,,,,7.259735
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,7.1670523
,,,,5.683073
,,,,7.4086742
,,,,3.0130775
,,,,6.308465
,,,,6.9965687
,,,,4.3110814
,,,,7.39772
,,,,6.8726544
,,,,6.8863854
,,,,6.8863854
,,,,5.969912
,,,,3.769536
,,,,6.489789
,,,,6.4752126
,,,,6.91945
,,,,7.302313
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,5.628701
,,,,4.2227526
,,,,6.9234123
,,,,4.3091364
,,,,6.4554653
,,,,4.748936
,,,,5.119163
,,,,7.3061976
,,,,4.1759996
,,,,6.9234123
,,,,4.1803713
,,,,4.5627704
,,,,6.500779
,,,,6.9653373
,,,,7.302313
,,,,5.918734
,,,,4.3709736
,,,,7.2683387
,,,,1.5068533
,,,,7.3076096
,,,,7.1807833
,,,,7.1670523
,,,,6.2062354
,,,,4.1897306
,,,,7.2105746
,,,,7.1735477
,,,,3.0268083
,,,,7.495277
,,,,6.8863854
,,,,4.1897306
,,,,7.2105746
,,,,4.3110814
,,,,4.965873
,,,,5.119163
,,,,7.0118
,,,,7.3095484
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,5.852949
,,,,6.813349
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.22877
,,,,7.1807833
,,,,5.683073
,,,,4.4082623
,,,,7.239988
,,,,4.1666403
,,,,6.757104
,,,,6.3962607
,,,,4.34258
,,,,6.5703545
,,,,7.259735
,,,,5.905003
,,,,7.2019415
,,,,3.4306083
,,,,6.7665
,,,,7.240411
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,6.2199664
,,,,3.0268083
,,,,7.3514414
,,,,7.1670523
,,,,3.4168775
,,,,7.249384
,,,,7.1670523
,,,,4.3314185
,,,,7.3514414
,,,,7.1670523
,,,,4.328849
,,,,6.9811764
,,,,5.642432
,,,,4.3441033
,,,,6.914836
,,,,4.748936
,,,,5.119163
,,,,7.3061976
,,,,6.8726544
,,,,3.716832
,,,,7.1950088
,,,,7.1670523
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,7.2327523
,,,,7.1735477
,,,,7.1807833
,,,,6.2062354
,,,,4.935126
,,,,7.3061976
,,,,3.0130775
,,,,6.871472
,,,,4.3180475
,,,,7.3904843
,,,,1.5068533
,,,,6.831961
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,4.1759996
,,,,7.21781
,,,,4.7691526
,,,,7.3390093
,,,,6.572656
,,,,7.2278123
,,,,7.1670523
,,,,6.558925
,,,,3.6959076
,,,,6.954986
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,6.757104
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,6.734926
,,,,7.2331753
,,,,7.1807833
,,,,4.1666403
,,,,5.3139744
,,,,7.191703
,,,,6.558925
,,,,7.2278123
,,,,7.1670523
,,,,3.0130775
,,,,5.5291076
,,,,4.96573
,,,,7.3061976
,,,,7.1670523
,,,,4.1759996
,,,,5.955761
,,,,7.1807833
,,,,6.8726544
,,,,4.1803713
,,,,4.4017844
,,,,6.9811764
,,,,5.642432
,,,,5.27237
,,,,7.289942
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,5.461176
,,,,7.1894403
,,,,7.1670523
,,,,4.489835
,,,,6.911601
,,,,7.262256
,,,,7.1598167
,,,,4.748936
,,,,6.678581
,,,,4.1897306
,,,,7.2105746
,,,,4.748936
,,,,3.2298265
,,,,7.3514414
,,,,7.1670523
,,,,4.2973504
,,,,7.3904843
,,,,6.6978993
,,,,4.249358
,,,,7.2105746
,,,,4.1803713
,,,,6.94559
,,,,6.8863854
,,,,4.1897306
,,,,4.3481083
,,,,7.3904843
,,,,7.1807833
,,,,7.1598167
,,,,7.1735477
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,4.9024143
,,,,7.3061976
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,3.0268083
,,,,8.200497
,,,,7.1670523
,,,,5.905003
,,,,6.71046
,,,,7.1807833
,,,,6.8726544
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,7.240411
,,,,4.1666403
,,,,7.239988
,,,,6.4618325
,,,,5.969912
,,,,4.2424345
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,6.2711697
,,,,7.202339
,,,,6.8863854
,,,,7.1735477
,,,,7.1807833
,,,,6.8726544
,,,,7.1807833
,,,,4.573495
,,,,7.211736
,,,,7.1670523
,,,,4.5667963
,,,,4.5383143
,,,,7.21781
,,,,4.7691526
,,,,4.345833
,,,,6.94559
,,,,7.302313
,,,,7.1807833
,,,,4.328849
,,,,7.275574
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,7.1670523
,,,,3.4168775
,,,,6.544164
,,,,7.259735
,,,,7.1670523
,,,,7.1598167
,,,,6.8863854
,,,,7.1807833
,,,,7.1598167
,,,,6.572656
,,,,4.795965
,,,,7.383801
,,,,6.558925
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,5.628701
,,,,2.8102663
,,,,8.218164
,,,,7.1670523
,,,,4.2973504
,,,,7.3904843
,,,,7.1807833
,,,,6.8726544
,,,,7.1735477
,,,,7.1807833
,,,,5.251633
,,,,4.212478
,,,,7.2105746
,,,,4.1803713
,,,,6.94559
,,,,6.3962607
,,,,6.6978993
,,,,5.812235
,,,,7.2458987
,,,,4.328849
,,,,7.275574
,,,,5.225617
,,,,7.289942
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,6.2199664
,,,,4.1803713
,,,,7.239988
,,,,7.1598167
,,,,4.748936
,,,,7.3765655
,,,,6.8863854
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,7.415974
,,,,6.8863854
,,,,7.1735477
,,,,4.1803713
,,,,6.94559
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,6.2574387
,,,,6.915177
,,,,5.918734
,,,,7.209177
,,,,4.1497765
,,,,7.2453756
,,,,4.1759996
,,,,6.5125904
,,,,2.201322
,,,,7.25042
,,,,6.8863854
,,,,7.0151505
,,,,4.4722433
,,,,7.255239
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,4.456789
,,,,5.9029694
,,,,0.8925199
,,,,7.8859906
,,,,0.85416937
,,,,4.5542917
,,,,1.1561587
,,,,7.2506833
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,4.735205
,,,,5.119163
,,,,7.3061976
,,,,7.1670523
,,,,7.1670523
,,,,6.558925
,,,,7.1807833
,,,,4.1666403
,,,,5.852949
,,,,6.813349
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.22877
,,,,4.3877687
,,,,6.627878
,,,,6.3099985
,,,,4.4067492
,,,,6.5307856
,,,,4.3110814
,,,,7.39772
,,,,7.1598167
,,,,6.2711697
,,,,3.045789
,,,,7.3514414
,,,,7.1670523
,,,,6.8726544
,,,,6.7014213
,,,,4.389609
,,,,6.424018
,,,,7.1910334
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,7.1670523
,,,,6.3825297
,,,,7.2138476
,,,,3.4168775
,,,,5.9873347
,,,,7.193344
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,5.9779387
,,,,7.209177
,,,,6.6841683
,,,,4.4473963
,,,,7.22877
,,,,7.1735477
,,,,4.3877687
,,,,6.7531214
,,,,7.1807833
,,,,4.3740377
,,,,6.7531214
,,,,6.8863854
,,,,4.3877687
,,,,2.0475922
,,,,7.2126765
,,,,4.1759996
,,,,6.734926
,,,,6.6978993
,,,,7.240411
,,,,6.6841683
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,7.1598167
,,,,6.8863854
,,,,7.0151505
,,,,6.6978993
,,,,6.6978993
,,,,3.490236
,,,,6.0385127
,,,,4.2424345
,,,,7.21781
,,,,7.1670523
,,,,4.3740377
,,,,6.7531214
,,,,6.6978993
,,,,4.249358
,,,,7.2105746
,,,,3.4306083
,,,,6.954986
,,,,7.1735477
,,,,4.3877687
,,,,6.7531214
,,,,6.8863854
,,,,4.4692416
,,,,2.2349162
,,,,6.553133
,,,,7.331406
,,,,4.1897306
,,,,7.2105746
,,,,6.4755635
,,,,3.065637
,,,,5.096284
,,,,6.9982142
,,,,6.6978993
,,,,6.946013
,,,,6.8863854
,,,,6.7014213
,,,,6.4432898
,,,,7.185451
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,7.1807833
,,,,4.261901
,,,,6.6152043
,,,,7.1807833
,,,,4.1759996
,,,,6.0649633
,,,,7.18509
,,,,5.0362487
,,,,7.9007764
,,,,4.1666403
,,,,6.94559
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,6.8726544
,,,,7.1897655
,,,,4.3110814
,,,,7.39772
,,,,7.1670523
,,,,3.0130775
,,,,5.5291076
,,,,4.96573
,,,,7.3061976
,,,,6.2062354
,,,,6.6978993
,,,,7.1807833
,,,,7.1598167
,,,,6.8863854
,,,,5.239348
,,,,7.2971773
,,,,4.328849
,,,,7.275574
,,,,4.1666403
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,6.6978993
,,,,7.1807833
,,,,6.558925
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,6.8726544
,,,,6.8863854
,,,,4.9161453
,,,,6.600978
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,8.193261
,,,,6.2199664
,,,,4.748936
,,,,7.089403
,,,,5.0532575
,,,,7.327713
,,,,7.1598167
,,,,5.239348
,,,,7.289942
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,4.1803713
,,,,6.94559
,,,,7.302313
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,4.1759996
,,,,7.21781
,,,,4.328849
,,,,7.2683387
,,,,7.1735477
,,,,4.1897306
,,,,7.21781
,,,,4.2973504
,,,,7.39772
,,,,7.1598167
,,,,4.1803713
,,,,6.94559
,,,,5.941
,,,,7.1933727
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,5.763803
,,,,4.6761746
,,,,6.9173384
,,,,6.3029337
,,,,6.892451
,,,,7.1807833
,,,,7.1670523
,,,,4.5667963
,,,,3.9760242
,,,,7.2576556
,,,,4.2973504
,,,,7.39772
,,,,7.1670523
,,,,4.9024143
,,,,7.3061976
,,,,4.1759996
,,,,5.763803
,,,,4.26932
,,,,6.94559
,,,,6.3029337
,,,,7.179613
,,,,6.6978993
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,5.112462
,,,,7.327713
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,6.609683
,,,,4.239999
,,,,6.94559
,,,,6.3029337
,,,,7.1868486
,,,,6.6841683
,,,,7.1735477
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,6.3825297
,,,,7.3386416
,,,,4.1759996
,,,,5.763803
,,,,4.6761746
,,,,6.2509193
,,,,7.1735477
,,,,6.6978993
,,,,4.640155
,,,,1.9095278
,,,,7.480038
,,,,4.1803713
,,,,5.910963
,,,,4.3180475
,,,,7.39772
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,4.1666403
,,,,5.9779387
,,,,7.209177
,,,,7.1598167
,,,,7.1807833
,,,,4.1666403
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,6.558925
,,,,7.220577
,,,,6.3962607
,,,,7.1807833
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.193261
,,,,6.8863854
,,,,7.1807833
,,,,4.735205
,,,,5.119163
,,,,7.3061976
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,4.1803713
,,,,7.2327523
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,6.8726544
,,,,4.3877687
,,,,7.22877
,,,,6.8863854
,,,,4.3877687
,,,,2.2349162
,,,,7.2583528
,,,,3.0130775
,,,,8.193261
,,,,7.1735477
,,,,4.1897306
,,,,6.9234123
,,,,5.7937446
,,,,7.2962327
,,,,7.1670523
,,,,3.7031012
,,,,7.1950088
,,,,6.6841683
,,,,3.5120816
,,,,6.7665
,,,,5.7020597
,,,,4.2227526
,,,,7.21781
,,,,4.1759996
,,,,7.2105746
,,,,4.1803713
,,,,6.4554653
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,6.5307856
,,,,7.331406
,,,,4.1897306
,,,,7.2105746
,,,,7.1807833
,,,,4.3740377
,,,,7.2360053
,,,,6.8726544
,,,,3.716832
,,,,7.1950088
,,,,4.3740377
,,,,2.2349162
,,,,6.553133
,,,,4.827888
,,,,5.119163
,,,,7.298962
,,,,6.572656
,,,,4.1897306
,,,,6.4332876
,,,,3.059873
,,,,6.448808
,,,,7.3175297
,,,,4.3314185
,,,,5.2352285
,,,,6.7726626
,,,,7.240411
,,,,5.0362487
,,,,6.5137377
,,,,6.813349
,,,,7.1735477
,,,,7.1735477
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.1497765
,,,,6.950978
,,,,7.1735477
,,,,4.1897306
,,,,6.4332876
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,6.3825297
,,,,7.1807833
,,,,6.2574387
,,,,6.046917
,,,,4.7820005
,,,,5.119163
,,,,7.3061976
,,,,6.04641
,,,,7.3579893
,,,,7.1670523
,,,,4.1759996
,,,,6.609683
,,,,6.2199664
,,,,7.259735
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,4.1897306
,,,,7.2105746
,,,,7.1807833
,,,,5.516703
,,,,6.7079186
,,,,4.4414167
,,,,6.5755897
,,,,6.623642
,,,,4.748936
,,,,7.089403
,,,,3.4306083
,,,,6.288567
,,,,7.1735477
,,,,6.6978993
,,,,7.240411
,,,,7.1670523
,,,,6.8726544
,,,,4.2712035
,,,,7.21781
,,,,4.1666403
,,,,5.8907514
,,,,7.187388
,,,,7.1670523
,,,,6.3825297
,,,,6.6978993
,,,,4.4473963
,,,,6.7531214
,,,,4.4692416
,,,,2.0475922
,,,,6.507457
,,,,7.259735
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,6.8129935
,,,,7.290987
,,,,4.9270983
,,,,5.8041587
,,,,6.046917
,,,,6.576963
,,,,5.642432
,,,,7.213805
,,,,5.0362487
,,,,5.0310745
,,,,7.3904843
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,6.8726544
,,,,3.0430262
,,,,7.906099
,,,,7.1807833
,,,,6.3825297
,,,,7.041732
,,,,7.1735477
,,,,7.1735477
,,,,6.329227
,,,,6.406511
,,,,5.884823
,,,,7.229887
,,,,6.8726544
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,6.6841683
,,,,6.3962607
,,,,7.2138476
,,,,7.1670523
,,,,6.315496
,,,,6.329227
,,,,7.1910334
,,,,7.1598167
,,,,4.3110814
,,,,7.103322
,,,,7.1807833
,,,,4.1759996
,,,,2.6029403
,,,,7.344206
,,,,7.1735477
,,,,7.1735477
,,,,6.6978993
,,,,7.240411
,,,,4.2973504
,,,,7.3904843
,,,,6.6978993
,,,,4.370709
,,,,7.3904843
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,4.0562763
,,,,6.963258
,,,,7.1807833
,,,,4.1759996
,,,,4.5630817
,,,,7.1912155
,,,,7.1735477
,,,,4.3110814
,,,,7.39772
,,,,7.1598167
,,,,5.265364
,,,,7.1962953
,,,,7.1735477
,,,,5.25477
,,,,7.191703
,,,,7.1598167
,,,,7.1807833
,,,,3.0130775
,,,,7.3514414
,,,,7.1670523
,,,,4.2973504
,,,,6.914836
,,,,6.946013
,,,,7.1735477
,,,,7.1735477
,,,,1.5068533
,,,,7.314845
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,3.7031012
,,,,7.1950088
,,,,3.0130775
,,,,8.193261
,,,,6.2711697
,,,,7.202339
,,,,4.1803713
,,,,7.239988
,,,,6.558925
,,,,7.2278123
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,5.3139744
,,,,4.5981455
,,,,6.5065165
,,,,7.3386416
,,,,4.1759996
,,,,4.617554
,,,,6.6778107
,,,,7.4156413
,,,,7.1598167
,,,,7.1735477
,,,,7.1807833
,,,,4.573495
,,,,5.949687
,,,,7.187388
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,4.5667963
,,,,1.9095278
,,,,7.781433
,,,,7.3386416
,,,,5.8380275
,,,,5.239348
,,,,6.8142934
,,,,2.2850752
,,,,6.4139285
,,,,6.7309637
,,,,7.58916
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,6.779372
,,,,7.446082
,,,,3.7031012
,,,,6.5868816
,,,,7.1807833
,,,,4.1666403
,,,,6.6318607
,,,,5.8517585
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,5.302791
,,,,7.198466
,,,,7.1670523
,,,,6.6841683
,,,,3.086436
,,,,8.193261
,,,,4.1803713
,,,,7.2327523
,,,,4.1897306
,,,,7.21781
,,,,4.1497765
,,,,7.2453756
,,,,7.1670523
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,4.1803713
,,,,7.239988
,,,,6.6841683
,,,,7.1807833
,,,,6.558925
,,,,4.531871
,,,,7.2624745
,,,,7.1670523
,,,,7.1598167
,,,,6.2199664
,,,,7.1807833
,,,,4.1759996
,,,,6.3081965
,,,,3.1906598
,,,,5.9269385
,,,,7.198451
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,7.1735477
,,,,6.8863854
,,,,5.25477
,,,,5.9296536
,,,,6.8989463
,,,,6.8863854
,,,,6.6978993
,,,,7.1807833
,,,,4.1497765
,,,,7.2453756
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,4.2973504
,,,,7.3904843
,,,,7.1735477
,,,,6.8863854
,,,,7.262256
,,,,4.735205
,,,,5.119163
,,,,7.3061976
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,6.8863854
,,,,3.0268083
,,,,8.200497
,,,,7.1598167
,,,,7.1807833
,,,,4.9024143
,,,,7.298962
,,,,7.1807833
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,4.489835
,,,,6.723115
,,,,6.8863854
,,,,6.6978993
,,,,7.262256
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,6.2590613
,,,,6.8142934
,,,,6.8863854
,,,,7.1807833
,,,,7.1670523
,,,,4.9024143
,,,,4.8743505
,,,,6.900917
,,,,7.240411
,,,,4.1759996
,,,,6.9234123
,,,,4.1803713
,,,,6.4554653
,,,,7.1735477
,,,,6.8863854
,,,,7.1807833
,,,,6.8726544
,,,,6.4755635
,,,,5.4743805
,,,,7.198466
,,,,6.6841683
,,,,7.240411
,,,,4.7691526
,,,,6.0607038
,,,,4.9197392
,,,,6.900917
,,,,6.6322837
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,6.6841683
,,,,7.240411
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,5.7937446
,,,,6.813349
,,,,6.1741686
,,,,7.1807833
,,,,7.1598167
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,6.5125904
,,,,6.554119
,,,,4.2134356
,,,,5.000034
,,,,5.929148
,,,,6.71046
,,,,7.240411
,,,,5.302791
,,,,6.5903387
,,,,7.1735477
,,,,4.1803713
,,,,6.4554653
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,3.0268083
,,,,7.3514414
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,6.8863854
,,,,7.262256
,,,,4.1759996
,,,,6.9234123
,,,,5.742575
,,,,6.7459493
,,,,7.1807833
,,,,6.6841683
,,,,7.240411
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,6.9384475
,,,,7.2019415
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,6.6841683
,,,,6.6978993
,,,,4.1635075
,,,,6.7624917
,,,,7.240411
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,4.450456
,,,,6.5081697
,,,,7.3386416
,,,,4.1666403
,,,,6.6318607
,,,,6.572656
,,,,5.681261
,,,,4.2227526
,,,,6.9234123
,,,,7.262256
,,,,3.4168775
,,,,6.954986
,,,,7.1807833
,,,,7.1598167
,,,,4.3110814
,,,,7.3904843
,,,,6.6978993
,,,,7.240411
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,6.274483
,,,,7.191703
,,,,7.1670523
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,6.315496
,,,,4.34258
,,,,6.5703545
,,,,7.331406
,,,,7.1807833
,,,,7.1598167
,,,,6.572656
,,,,6.4432898
,,,,4.1803713
,,,,6.6318607
,,,,7.1807833
,,,,6.6841683
,,,,4.249358
,,,,7.21781
,,,,6.315496
,,,,6.3962607
,,,,7.1807833
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,5.3139744
,,,,6.486483
,,,,7.3386416
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,3.0130775
,,,,7.344206
,,,,7.1807833
,,,,4.3314185
,,,,7.344206
,,,,7.1807833
,,,,6.8726544
,,,,6.4755635
,,,,7.3386416
,,,,7.1598167
,,,,7.1807833
,,,,6.558925
,,,,7.1735477
,,,,3.4306083
,,,,7.249384
,,,,4.1759996
,,,,6.9234123
,,,,7.1807833
,,,,4.1666403
,,,,6.94559
,,,,4.1897306
,,,,5.8307714
,,,,6.6978993
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,4.573495
,,,,7.211736
,,,,7.1670523
,,,,7.1670523
,,,,6.8726544
,,,,4.5805273
,,,,4.7363524
,,,,6.5307856
,,,,7.3386416
,,,,6.6841683
,,,,4.4550295
,,,,7.21781
,,,,7.1670523
,,,,7.1598167
,,,,4.3877687
,,,,6.7531214
,,,,7.1807833
,,,,4.3740377
,,,,6.5307856
,,,,4.9067945
,,,,5.119163
,,,,7.0118
,,,,7.2550206
,,,,3.4306083
,,,,6.954986
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.193261
